x_Var1,Var2,Var3,Var4
1567043278.23054,37.7992368935545,-122.408587716026,29.3228827193379
1567043278.28394,37.7992376836776,-122.408588676199,29.3069582171738
1567043278.33738,37.7992384036183,-122.408589565635,29.3030838733539
1567043278.39104,37.7992390244678,-122.408590627359,29.3152466583997
1567043278.42169,37.7992397782749,-122.408591553933,29.295317362994
1567043278.47506,37.799240493123,-122.408592630899,29.3038986362517
1567043278.52861,37.7992412376997,-122.408593709409,29.2951707225293
1567043278.58193,37.7992420718051,-122.408594748264,29.3210130697116
1567043278.63543,37.7992428512433,-122.408595813396,29.2974527301267
1567043278.68886,37.79924358027,-122.40859697155,29.2950722146779
1567043278.74277,37.7992443962423,-122.408598066444,29.313678109087
1567043278.78826,37.7992453290153,-122.408599157219,29.2926033781841
1567043278.82791,37.799246204411,-122.408600300872,29.2875584056601
1567043278.8813,37.799247055225,-122.408601497794,29.27776982449
1567043278.93483,37.7992479716998,-122.408602656939,29.2782457387075
1567043278.97449,37.799248864063,-122.408603831248,29.3099027518183
1567043279.02792,37.7992497551445,-122.408605002274,29.2909337216988
1567043279.08133,37.79925064179,-122.408606285308,29.283886433579
1567043279.13484,37.799251523067,-122.408607609443,29.2749620042741
1567043279.19098,37.7992524609683,-122.408608918623,29.280294037424
1567043279.24436,37.7992534276694,-122.408610183658,29.2844549492002
1567043279.34263,37.7992553634794,-122.408613006495,29.2789075039327
1567043279.37341,37.7992563766727,-122.408614411189,29.2608562307432
1567043279.42678,37.7992574168119,-122.408615875719,29.2649525664747
1567043279.48019,37.7992584372502,-122.408617379246,29.2760941497982
1567043279.52563,37.7992594288132,-122.408618853454,29.2789246421307
1567043279.57911,37.7992605945968,-122.408620367109,29.2783760130405
1567043279.63255,37.7992614534603,-122.40862209767,29.2854884136468
1567043279.66335,37.7992625240713,-122.408623697573,29.2873697783798
1567043279.7168,37.7992636472686,-122.408625211486,29.286124125123
1567043279.77022,37.7992647605753,-122.408626769126,29.2839838694781
1567043279.8237,37.7992658712769,-122.408628362053,29.2839688500389
1567043279.92162,37.7992681411119,-122.408631683402,29.2836966309696
1567043279.97495,37.7992692538512,-122.408633298757,29.2688796203583
1567043280.01466,37.7992703463155,-122.40863494554,29.27983669471
1567043280.06813,37.7992714882379,-122.408636566583,29.29499932006
1567043280.1217,37.799272628055,-122.408638145465,29.3090552389622
1567043280.17498,37.79927377973,-122.408639740809,29.2943279696628
1567043280.21467,37.7992748513106,-122.408641324254,29.2911221617833
1567043280.2681,37.7992759243609,-122.408643014812,29.3171756165102
1567043280.3216,37.7992770199662,-122.408644660687,29.31675464008
1567043280.37499,37.7992781225325,-122.408646248568,29.3033995721489
1567043280.41475,37.7992792757459,-122.40864782967,29.3151881536469
1567043280.4682,37.7992803820952,-122.4086494173,29.3336732732132
1567043280.52216,37.7992814332069,-122.408651027412,29.3262531729415
1567043280.57566,37.7992825537499,-122.408652590588,29.3125917194411
1567043280.61523,37.7992836619534,-122.408654141327,29.3206881629303
1567043280.6688,37.7992847272235,-122.408655644732,29.3140318058431
1567043280.72217,37.7992858507717,-122.408657294471,29.3053811741993
1567043280.77558,37.799286949076,-122.408658822761,29.2880297973752
1567043280.80674,37.7992880193482,-122.408660459991,29.2930228393525
1567043280.8599,37.799289125502,-122.408662030844,29.2999418424442
1567043280.91421,37.7992901869294,-122.408663535713,29.3108687940985
1567043280.96772,37.7992912378241,-122.408665173297,29.3110680654645
1567043281.02118,37.7992923259329,-122.408666744646,29.3170318361372
1567043281.07473,37.7992934389508,-122.408668261269,29.3080534283072
1567043281.17254,37.7992956295509,-122.408671314802,29.2892627278343
1567043281.22582,37.7992966506705,-122.408672930801,29.3136048493907
1567043281.27928,37.7992977219421,-122.408674535746,29.3250207779929
1567043281.31897,37.7992987517073,-122.40867613069,29.3375992439687
1567043281.34972,37.7992997670001,-122.408677739377,29.3382515143603
1567043281.40324,37.799300803219,-122.408679228309,29.330483510159
1567043281.45668,37.7993018209428,-122.408680828716,29.3557202657685
1567043281.51011,37.7993029150708,-122.408682298889,29.3392467359081
1567043281.56481,37.7993039085579,-122.408683881997,29.3469947027043
1567043281.61835,37.7993050181673,-122.408685414052,29.351109280251
1567043281.67177,37.7993060357135,-122.408686906816,29.3399669369683
1567043281.72521,37.7993070870589,-122.408688412389,29.3511699056253
1567043281.82317,37.7993092273595,-122.408691400804,29.3428910141811
1567043281.87667,37.7993102695555,-122.408692915342,29.3471558718011
1567043281.92998,37.7993113070515,-122.408694430227,29.3610822847113
1567043282.02787,37.7993132673826,-122.408697369931,29.3402483277023
1567043282.08128,37.7993142524611,-122.40869875866,29.3370569171384
1567043282.12101,37.799315205991,-122.408700207678,29.3423485187814
1567043282.17448,37.7993161446614,-122.408701591923,29.3592934496701
1567043282.22789,37.7993171129526,-122.408702905648,29.3555594533682
1567043282.28133,37.7993180308391,-122.408704207829,29.3530575446784
1567043282.32108,37.7993189235838,-122.408705569656,29.3662699842826
1567043282.37456,37.7993197731566,-122.408706816117,29.3462048936635
1567043282.42793,37.7993206631442,-122.408708080145,29.3737627845258
1567043282.48138,37.799321486964,-122.408709210483,29.3450282616541
1567043282.57119,37.799323120394,-122.408711620244,29.3592191506177
1567043282.62472,37.7993239502314,-122.408712798535,29.3887006416917
1567043282.67815,37.7993246877637,-122.408713892777,29.3973728585988
1567043282.72368,37.7993254432734,-122.408714975887,29.393679426983
1567043282.77707,37.79932620446,-122.408716017981,29.3859125608578
1567043282.8304,37.7993269020608,-122.408717109307,29.402776488103
1567043282.87012,37.799327590999,-122.408718142062,29.3994446555153
1567043282.96811,37.7993289788583,-122.408720141593,29.4060630304739
1567043283.01361,37.7993296447411,-122.408721090537,29.3872562479228
1567043283.06698,37.7993302653975,-122.408722008886,29.386070702225
1567043283.12041,37.7993308879383,-122.408722856641,29.4066242333502
1567043283.16585,37.7993315004152,-122.40872377881,29.4041219651699
1567043283.21936,37.7993320671056,-122.408724633872,29.4113360550255
1567043283.25007,37.7993326586836,-122.408725383752,29.3973040692508
1567043283.30368,37.7993331900641,-122.408726189062,29.3922664094716
1567043283.35692,37.7993337175007,-122.408727036769,29.3846542043611
1567043283.41042,37.7993342892335,-122.408727746454,29.4108292702585
1567043283.46488,37.7993348065108,-122.408728476385,29.406128092669
1567043283.5184,37.7993352559589,-122.408729177481,29.3927940716967
1567043283.61629,37.7993362347279,-122.408730675101,29.3970699412748
1567043283.66178,37.7993367774444,-122.40873144672,29.4116347786039
1567043283.71519,37.7993372907911,-122.408732131373,29.4060915708542
1567043283.74602,37.799337782024,-122.408732854988,29.4064094694331
1567043283.79956,37.7993382259046,-122.408733614235,29.3873610747978
1567043283.85296,37.7993387760116,-122.408734362497,29.3887473614886
1567043283.90635,37.7993393137329,-122.408735044757,29.3937234869227
1567043283.95982,37.7993398200032,-122.408735841303,29.393975934945
1567043284.01462,37.7993403527152,-122.408736534473,29.37391829025
1567043284.06806,37.799340865043,-122.408737276846,29.3823085566983
1567043284.12149,37.799341361073,-122.408737997472,29.3844728684053
1567043284.17494,37.7993418453055,-122.408738742181,29.3993463739753
1567043284.22839,37.7993423510082,-122.408739496296,29.4119248371571
1567043284.27381,37.7993428582874,-122.408740175633,29.4009579401463
1567043284.32732,37.7993433891125,-122.408740958917,29.3793898671865
1567043284.3807,37.799343917621,-122.408741668822,29.3819021424279
1567043284.42616,37.7993444372333,-122.408742461216,29.3797831078991
1567043284.51017,37.7993454411035,-122.408743968216,29.4061986124143
1567043284.56476,37.7993459480025,-122.40874469221,29.3901561871171
1567043284.61816,37.7993464540523,-122.408745460373,29.430144239217
1567043284.67161,37.7993470231925,-122.408746164663,29.4038943834603
1567043284.72511,37.7993475501164,-122.408746877646,29.3945001587272
1567043284.77867,37.7993481360615,-122.408747720547,29.4299730649218
1567043284.82399,37.7993486140835,-122.408748430951,29.418713352643
1567043284.87751,37.7993491966702,-122.408749221247,29.4121034722775
1567043284.93082,37.7993497277825,-122.408750078637,29.4163265312091
1567043284.97628,37.79935034029,-122.408750899665,29.3999196952209
1567043285.07422,37.7993515300626,-122.408752605942,29.419637623243
1567043285.10491,37.799352143878,-122.408753442352,29.4170695831999
1567043285.15841,37.7993527860596,-122.4087543533,29.4123190622777
1567043285.21183,37.7993534734789,-122.408755295092,29.4041482815519
1567043285.26528,37.799354098402,-122.40875622183,29.407736052759
1567043285.31882,37.799354725786,-122.408757163921,29.4172511389479
1567043285.37221,37.7993553878423,-122.408758027908,29.4117576703429
1567043285.42561,37.7993560632899,-122.408758967261,29.4113043900579
1567043285.47907,37.7993568481569,-122.40875994857,29.3956691082567
1567043285.53243,37.7993575783526,-122.408760880906,29.3812701888382
1567043285.5634,37.7993583019176,-122.408761897774,29.3804448451847
1567043285.61669,37.7993589935404,-122.408762951213,29.4069400727749
1567043285.67019,37.7993598246491,-122.408763980196,29.4005014263093
1567043285.72363,37.7993606100629,-122.408765107928,29.4014540510252
1567043285.77705,37.7993614629832,-122.408766181292,29.3605855861679
1567043285.83045,37.7993622200528,-122.408767310627,29.3778232503682
1567043285.92832,37.7993639741879,-122.408769728602,29.3674555858597
1567043285.97382,37.799364921342,-122.408770997752,29.3764752997085
1567043286.07167,37.7993667831068,-122.408773679102,29.3688168954104
1567043286.12512,37.7993677740903,-122.408775032469,29.397734276019
1567043286.17868,37.7993688688838,-122.40877645047,29.3686335384846
1567043286.20948,37.7993699680245,-122.408777843933,29.3668684652075
1567043286.26296,37.7993711793427,-122.408779420716,29.3458450380713
1567043286.31642,37.7993722697437,-122.408780905058,29.3689243942499
1567043286.36979,37.7993734668704,-122.408782496453,29.4025983791798
1567043286.42331,37.7993747124067,-122.408784064902,29.3873224454001
1567043286.47674,37.7993759336992,-122.408785702019,29.3743446404114
1567043286.53015,37.799377236479,-122.408787375267,29.3876867126673
1567043286.60534,37.7993798056376,-122.408790830048,29.412220464088
1567043286.65878,37.7993812125377,-122.408792545518,29.4252888606861
1567043286.71222,37.7993825880001,-122.408794390231,29.398744661361
1567043286.76575,37.7993841087643,-122.408796192901,29.416665179655
1567043286.81915,37.7993855038365,-122.408798093233,29.4252331620082
1567043286.87262,37.7993870535085,-122.408799961359,29.4023637874052
1567043286.92603,37.7993885644338,-122.408801841114,29.404494151473
1567043286.9568,37.7993901698791,-122.408803732354,29.4024980347604
1567043287.01025,37.7993917327699,-122.40880563666,29.4106465475634
1567043287.06481,37.7993932627475,-122.408807565294,29.4015165101737
1567043287.11834,37.7993948030115,-122.4088094821,29.4171703374013
1567043287.17177,37.7993964230176,-122.408811400787,29.4173024045303
1567043287.21143,37.799397989916,-122.408813386374,29.4060794804245
1567043287.26497,37.7993996261843,-122.408815376519,29.415175058879
1567043287.31838,37.7994013074707,-122.408817330957,29.4107437031344
1567043287.37177,37.7994029669254,-122.408819305579,29.398325224407
1567043287.42528,37.7994046420148,-122.408821244741,29.3958068657666
1567043287.4787,37.7994063575278,-122.408823193587,29.3830798445269
1567043287.50965,37.7994080180567,-122.408825215526,29.3718904331326
1567043287.56297,37.799409769557,-122.408827177536,29.3881106609479
1567043287.61639,37.7994115128993,-122.408829214111,29.3808018453419
1567043287.66986,37.7994133230122,-122.408831276646,29.3672233279794
1567043287.72336,37.799415222186,-122.408833311795,29.410674193874
1567043287.77689,37.7994169319163,-122.408835418718,29.4158276040107
1567043287.83012,37.7994186910285,-122.408837507398,29.4321154747158
1567043287.87563,37.7994204650291,-122.408839680672,29.4319065557793
1567043287.91529,37.7994222450381,-122.408841813835,29.4455877384171
1567043287.9687,37.7994240531688,-122.408843916937,29.4323708992451
1567043288.02224,37.7994258415571,-122.4088460193,29.4259345643222
1567043288.06192,37.7994277051989,-122.408848116662,29.4258157191798
1567043288.11526,37.7994295522513,-122.408850202489,29.4327867832035
1567043288.16878,37.799431342217,-122.40885226245,29.4135306365788
1567043288.22227,37.7994331217576,-122.408854407142,29.402142168954
1567043288.28716,37.7994348515472,-122.408856532427,29.4140590950847
1567043288.33256,37.7994366738345,-122.408858618184,29.4205770445988
1567043288.38693,37.7994385269061,-122.408860660088,29.4318581186235
1567043288.46205,37.7994421813642,-122.408864685992,29.422698860988
1567043288.51554,37.7994439912118,-122.408866747958,29.4180344454944
1567043288.56899,37.7994458381456,-122.408868767846,29.4196601985022
1567043288.62243,37.7994476745661,-122.408870792114,29.4202739642933
1567043288.67593,37.7994494251848,-122.408872837742,29.421221466735
1567043288.72932,37.7994512174681,-122.408874888059,29.4222098737955
1567043288.76015,37.799452953835,-122.40887695307,29.432482406497
1567043288.81413,37.7994547295034,-122.408879020306,29.4445998594165
1567043288.86757,37.7994565919037,-122.408881024618,29.436845540069
1567043288.92109,37.7994583975934,-122.408883032537,29.4394196402282
1567043288.97443,37.7994602212824,-122.40888499718,29.4471193179488
1567043289.02792,37.7994620566927,-122.408886951479,29.4429098209366
1567043289.08141,37.7994638343111,-122.408888925659,29.4426570842043
1567043289.12109,37.7994656639118,-122.408890896274,29.4416440380737
1567043289.17743,37.7994674174291,-122.408892820537,29.4516200115904
1567043289.23085,37.7994692577371,-122.408894724439,29.4543079324067
1567043289.28425,37.7994710704396,-122.408896668424,29.4625191399828
1567043289.32397,37.7994728554986,-122.408898550655,29.4682683227584
1567043289.37738,37.7994746177983,-122.408900471577,29.4608951248229
1567043289.43084,37.7994763794337,-122.408902409741,29.4611981259659
1567043289.48428,37.799478157309,-122.408904350198,29.4620649488643
1567043289.524,37.7994799301026,-122.408906230021,29.4730912474915
1567043289.57743,37.7994817279159,-122.408908152562,29.4668920133263
1567043289.63092,37.799483506343,-122.408909999469,29.4609147654846
1567043289.68428,37.7994852796522,-122.408911879357,29.449993786402
1567043289.72406,37.7994870354653,-122.408913720953,29.4640672272071
1567043289.7775,37.799488790551,-122.408915531932,29.4612781405449
1567043289.83091,37.7994905497858,-122.408917313217,29.4496992174536
1567043289.88433,37.7994922995057,-122.408919102416,29.4553935490549
1567043289.93775,37.799493995841,-122.408920806761,29.469119142741
1567043289.99125,37.7994957136825,-122.408922542551,29.4635591795668
1567043290.02202,37.7994974302218,-122.408924287678,29.4467511372641
1567043290.07557,37.7994990775877,-122.408926048529,29.4413469107822
1567043290.12888,37.7995007529827,-122.408927755823,29.4554652255028
1567043290.18233,37.799502360727,-122.408929449031,29.4406667202711
1567043290.28014,37.7995055971468,-122.40893280676,29.4234481565654
1567043290.33361,37.7995071766874,-122.408934435867,29.4313861373812
1567043290.38705,37.7995087216962,-122.408936038167,29.4240483855829
1567043290.44048,37.7995103198017,-122.408937621448,29.4296899298206
1567043290.48021,37.7995118788066,-122.40893919341,29.423408373259
1567043290.53362,37.7995135131462,-122.40894074212,29.406318183057
1567043290.58706,37.7995150418666,-122.40894220119,29.3953424515203
1567043290.61786,37.7995165557685,-122.408943727289,29.3873512353748
1567043290.67138,37.7995181076143,-122.408945184184,29.3781167743728
1567043290.72482,37.7995195922466,-122.408946578195,29.3860669722781
1567043290.77825,37.7995210755354,-122.408948042725,29.3588358722627
1567043290.83165,37.7995225023443,-122.408949494627,29.371000636369
1567043290.92964,37.7995254060082,-122.408952401196,29.3947188453749
1567043290.98295,37.7995267847219,-122.408953796167,29.3923407392576
1567043291.0366,37.7995282082527,-122.408955124337,29.3706410881132
1567043291.13445,37.7995309088635,-122.408957679593,29.3729667253792
1567043291.18834,37.7995322536957,-122.40895891248,29.3558524223045
1567043291.22803,37.7995336471786,-122.408960139354,29.347312849015
1567043291.28151,37.7995349078408,-122.408961272838,29.3602541657165
1567043291.33488,37.7995362372096,-122.408962391589,29.3676597820595
1567043291.38832,37.7995375259511,-122.408963487496,29.3625796698034
1567043291.4281,37.7995387226824,-122.408964588589,29.3498760536313
1567043291.48155,37.7995399740723,-122.408965687358,29.3394466470927
1567043291.53495,37.7995411885954,-122.408966835093,29.3373186383396
1567043291.58838,37.7995423476806,-122.408967940445,29.3447779500857
1567043291.67822,37.7995446428198,-122.408970000857,29.3084013424814
1567043291.7317,37.7995457497757,-122.408971063964,29.3213699087501
1567043291.78519,37.7995467927875,-122.408972015327,29.3195989793167
1567043291.83055,37.7995479398797,-122.408972975502,29.3236199347302
1567043291.88399,37.7995490408411,-122.408973973667,29.3208855558187
1567043291.93739,37.7995500448052,-122.40897480772,29.3091429742053
1567043291.97723,37.7995511770683,-122.408975738981,29.2964884983376
1567043292.07498,37.7995532631965,-122.408977375263,29.2926008375362
1567043292.12037,37.7995542595291,-122.408978151545,29.3006965490058
1567043292.1739,37.7995551996972,-122.408978941195,29.2788172774017
1567043292.2273,37.7995562467155,-122.408979770062,29.2855992326513
1567043292.27272,37.7995572568935,-122.408980508655,29.2809010446072
1567043292.32619,37.799558220014,-122.408981276902,29.291584813036
1567043292.37961,37.7995590740442,-122.408982056749,29.2873033555225
1567043292.43306,37.7995600225046,-122.408982708356,29.2755551636219
1567043292.4866,37.7995609038859,-122.408983534511,29.2855827026069
1567043292.5174,37.7995618039485,-122.40898428216,29.2755804462358
1567043292.57092,37.79956280349,-122.408984925315,29.2512681949884
1567043292.62431,37.7995639610961,-122.408985683643,29.2696044379845
1567043292.72215,37.799566034342,-122.408987002592,29.2489067940041
1567043292.76779,37.7995669425657,-122.408987817544,29.2642610678449
1567043292.82098,37.7995679589926,-122.408988615191,29.2384789846838
1567043292.87453,37.7995688968337,-122.408989282917,29.2573818527162
1567043292.9279,37.7995699301772,-122.408990014311,29.2565357433632
1567043292.98139,37.7995709331629,-122.408990750426,29.2538817916065
1567043293.03481,37.7995719250378,-122.40899138048,29.2567370831966
1567043293.0656,37.7995729491759,-122.408992125771,29.2499183779582
1567043293.11907,37.7995740292813,-122.408992743623,29.2177445702255
1567043293.17259,37.7995750871775,-122.408993457833,29.2178660482168
1567043293.226,37.7995760834342,-122.408994117566,29.2181713599712
1567043293.2794,37.799577121126,-122.408994821431,29.2356739165261
1567043293.33282,37.7995783004002,-122.408995462597,29.2171462699771
1567043293.37863,37.79957943075,-122.408996178786,29.2103692321107
1567043293.43201,37.7995806547899,-122.408996982647,29.2000326626003
1567043293.48538,37.7995819797803,-122.408997651368,29.1865670122206
1567043293.53082,37.7995831908166,-122.408998363486,29.1931534670293
1567043293.61486,37.7995857681639,-122.40899977851,29.2003654204309
1567043293.66836,37.7995870140272,-122.409000422119,29.1591551527381
1567043293.72176,37.7995883706835,-122.409001086704,29.1738642370328
1567043293.77547,37.7995896368157,-122.40900187734,29.1715784957632
1567043293.82867,37.799591065449,-122.409002569819,29.1647406294942
1567043293.88209,37.7995924061069,-122.409003255218,29.1364327538759
1567043293.92754,37.7995938572491,-122.409003971223,29.1392550067976
1567043293.98104,37.799595303992,-122.409004652111,29.1460867282003
1567043294.03442,37.799596722173,-122.409005447392,29.1560028530657
1567043294.07989,37.7995981852633,-122.409006096634,29.153990325518
1567043294.17782,37.7996012032405,-122.409007359769,29.1339491643012
1567043294.23121,37.7996049308679,-122.40900718133,29.1108447816223
1567043294.28467,37.7996065259181,-122.409007775492,29.1050534797832
1567043294.31557,37.7996081282997,-122.409008380539,29.0988339679316
1567043294.36892,37.7996097492738,-122.409008975401,29.0927702765912
1567043294.42233,37.799611387234,-122.409009569396,29.0865679550916
1567043294.4759,37.7996130504278,-122.409010160752,29.0799876078963
1567043294.52921,37.7996147436048,-122.409010727658,29.0741114225239
1567043294.58274,37.7996164670569,-122.409011269421,29.0688342703506
1567043294.63641,37.7996182110329,-122.409011804726,29.0637034820393
1567043294.6673,37.7996199784174,-122.409012332694,29.0586001100019
1567043294.7207,37.799621764384,-122.409012857307,29.0534682469442
1567043294.77413,37.799623567536,-122.409013387286,29.0481338258833
1567043294.82769,37.7996253896607,-122.409013921501,29.0426902901381
1567043294.88105,37.7996272255673,-122.409014470099,29.0360344080254
1567043294.93456,37.7996290756294,-122.409015036545,29.0282288715243
1567043295.0324,37.7996328443095,-122.409016161599,29.01390882954
1567043295.07786,37.7996347686252,-122.409016696235,29.0082676764578
1567043295.17725,37.7996386914009,-122.409017689266,28.9984770892188
1567043295.23067,37.7996406869721,-122.40901815603,28.9941371204332
1567043295.28409,37.799642692209,-122.409018630577,28.9898686194792
1567043295.33762,37.7996447042712,-122.409019125014,28.9858553484082
1567043295.36831,37.79964673636,-122.409019630661,28.9812404671684
1567043295.42178,37.7996487930163,-122.40902014124,28.9760822225362
1567043295.47537,37.7996508673062,-122.409020668803,28.9698873804882
1567043295.52868,37.7996529632644,-122.409021205721,28.963485234417
1567043295.58213,37.7996550799224,-122.409021740242,28.9575654668733
1567043295.63558,37.7996572207847,-122.409022260359,28.952464141883
1567043295.73341,37.799661561191,-122.409023312712,28.9397827088833
1567043295.78682,37.7996637641215,-122.409023852997,28.9328261287883
1567043295.81766,37.7996659921835,-122.409024399438,28.9260540204123
1567043295.87118,37.7996682435968,-122.409024948743,28.9196005193517
1567043295.92454,37.7996705176119,-122.40902549207,28.9121824493632
1567043295.97862,37.7996728138348,-122.409026033253,28.9030168065801
1567043296.03167,37.7996751270421,-122.409026563719,28.8938543591648
1567043296.08494,37.7996774584701,-122.409027091854,28.8846186846495
1567043296.11588,37.7996798050016,-122.409027634682,28.874712722376
1567043296.16972,37.7996821705971,-122.40902819828,28.8640943663195
1567043296.2231,37.7996845531122,-122.409028798095,28.8522376017645
1567043296.27669,37.7996869755285,-122.409029394742,28.8399743093178
1567043296.31626,37.7996894270234,-122.40902998422,28.8278921339661
1567043296.36972,37.7996918962912,-122.409030560329,28.8160918839276
1567043296.4232,37.7996943822106,-122.409031116951,28.8040395304561
1567043296.4766,37.7996968812278,-122.409031648629,28.7921647690237
1567043296.5301,37.7996993992009,-122.409032168437,28.7807580512017
1567043296.5835,37.7997019359131,-122.409032693608,28.7693999791518
1567043296.63699,37.7997044874064,-122.409033216403,28.7582369623706
1567043296.66789,37.7997070399325,-122.409033760842,28.7464871676639
1567043296.72129,37.7997095919279,-122.409034322759,28.73462505918
1567043296.77475,37.799712145661,-122.409034891814,28.7230480667204
1567043296.82815,37.7997147031355,-122.409035463835,28.7118531037122
1567043296.8816,37.7997172618789,-122.409036035158,28.7004244839773
1567043296.93499,37.7997198229998,-122.409036593717,28.6899219434708
1567043296.98043,37.799722386582,-122.409037156003,28.6795895928517
1567043297.02012,37.7997249539401,-122.409037714133,28.6695819152519
1567043297.07356,37.799727529046,-122.409038257405,28.6596191795543
1567043297.12702,37.7997301114092,-122.409038806586,28.6485924459994
1567043297.1667,37.7997326967518,-122.409039362097,28.6372701423243
1567043297.22012,37.7997352871781,-122.409039916251,28.6259438665584
1567043297.27369,37.799737886152,-122.409040478421,28.614116711542
1567043297.32705,37.7997404859967,-122.409041048163,28.6021586880088
1567043297.41683,37.7997457032177,-122.40904217712,28.5787741038948
1567043297.4703,37.7997483178811,-122.409042749294,28.5664321808144
1567043297.5237,37.7997509305272,-122.409043322721,28.55408287514
1567043297.55459,37.7997535386087,-122.409043904471,28.5409245043993
1567043297.6081,37.7997561513231,-122.409044479557,28.5279734106734
1567043297.66148,37.7997587690331,-122.409045046098,28.5150206647813
1567043297.71488,37.7997613935955,-122.409045603229,28.5020037731156
1567043297.76835,37.7997640261952,-122.409046156493,28.4886827887967
1567043297.82176,37.7997666647099,-122.409046713468,28.4742994513363
1567043297.8752,37.7997693132139,-122.409047278643,28.4588719215244
1567043297.90621,37.7997719700007,-122.409047826922,28.4439030634239
1567043297.95953,37.7997746281327,-122.409048381406,28.4287781696767
1567043298.01451,37.7997772825657,-122.409048936646,28.414779342711
1567043298.06786,37.7997799269941,-122.409049503277,28.4017856605351
1567043298.12131,37.7997825659557,-122.409050086911,28.3880335697904
1567043298.17773,37.7997851912829,-122.409050675963,28.3757404834032
1567043298.21738,37.7997878063068,-122.409051276747,28.3638716796413
1567043298.28082,37.7997904296385,-122.409051880868,28.3511618990451
1567043298.33431,37.7997930596993,-122.409052497206,28.336087862961
1567043298.38769,37.7997956895609,-122.409053099667,28.3210467891768
1567043298.42745,37.7997983350073,-122.409053680915,28.307949418202
1567043298.48086,37.7998010036394,-122.409054219996,28.296103564091
1567043298.53428,37.7998037000732,-122.409054762444,28.2847282961011
1567043298.58776,37.7998064296271,-122.409055305191,28.2719781082124
1567043298.62751,37.7998091905397,-122.40905585034,28.2611743798479
1567043298.68093,37.799811964882,-122.409056458799,28.2481699259952
1567043298.73436,37.7998147451007,-122.40905713422,28.2314278613776
1567043298.78778,37.7998175246062,-122.409057845155,28.2140124067664
1567043298.82755,37.7998203079,-122.409058579413,28.1971902167425
1567043298.88092,37.7998231055124,-122.409059311954,28.17870309297
1567043298.93439,37.7998259170806,-122.409060004697,28.1625267798081
1567043298.98778,37.799828725677,-122.409060653114,28.1477055652067
1567043299.08566,37.7998343245903,-122.409061861916,28.11890580412
1567043299.11643,37.7998371290048,-122.409062455599,28.1058337679133
1567043299.16985,37.7998399254215,-122.40906308489,28.0903192348778
1567043299.22334,37.7998427385959,-122.409063718942,28.0765031063929
1567043299.27681,37.7998455495288,-122.409064388336,28.0609652623534
1567043299.33031,37.7998483511709,-122.409065081981,28.0442344425246
1567043299.38371,37.7998511693739,-122.409065777668,28.0289578111842
1567043299.43709,37.7998539961098,-122.409066479588,28.0139658674598
1567043299.53494,37.7998596866964,-122.409067908741,27.9828590080142
1567043299.57466,37.7998625347097,-122.409068592868,27.9689259072766
1567043299.62811,37.7998653871339,-122.409069232976,27.9575320649892
1567043299.68156,37.799868244427,-122.40906986816,27.9459869284183
1567043299.71232,37.7998711015143,-122.4090705197,27.9333003601059
1567043299.76583,37.799873957982,-122.40907116901,27.9211697252467
1567043299.8193,37.7998768182914,-122.409071831445,27.9075299259275
1567043299.87272,37.7998796769856,-122.409072533573,27.891347236
1567043299.92619,37.799882542293,-122.409073224304,27.8755929525942
1567043299.97964,37.7998854126667,-122.40907392918,27.8592221122235
1567043300.03308,37.7998882897603,-122.409074633706,27.8429219974205
1567043300.08685,37.7998911560018,-122.409075342727,27.8278893642128
1567043300.18473,37.7998968608621,-122.409076793836,27.8000691756606
1567043300.23814,37.7998997160333,-122.409077467864,27.7880300981924
1567043300.32223,37.7999054150511,-122.409078837117,27.7584182592109
1567043300.37574,37.7999082576558,-122.409079498896,27.743031934835
1567043300.42916,37.799911104887,-122.409080185169,27.7252819379792
1567043300.48258,37.7999139535499,-122.409080843635,27.7117253988981
1567043300.52314,37.7999168076307,-122.409081507136,27.6981824198738
1567043300.57662,37.7999196536781,-122.409082184856,27.6844966663048
1567043300.63012,37.7999224878134,-122.409082852571,27.6712395483628
1567043300.68353,37.799925291823,-122.409083560047,27.6557791987434
1567043300.73692,37.7999280642624,-122.409084266539,27.6407836377621
1567043300.78239,37.7999308544409,-122.409084937398,27.626008938998
1567043300.83579,37.7999336194732,-122.40908564608,27.6071727257222
1567043300.88924,37.7999363737697,-122.409086287247,27.5926095098257
1567043300.93468,37.7999391349776,-122.40908686018,27.578421542421
1567043300.98807,37.7999418883285,-122.409087428656,27.563232309185
1567043301.07225,37.7999473835913,-122.409088559014,27.5384434089065
1567043301.1257,37.7999501410124,-122.409089149349,27.5252398904413
1567043301.1791,37.7999528772118,-122.409089765185,27.511131436564
1567043301.22452,37.7999556077697,-122.409090401943,27.4950424684212
1567043301.27796,37.7999583302079,-122.409091028808,27.4776362320408
1567043301.33143,37.7999610653335,-122.409091682107,27.4565793685615
1567043301.37685,37.7999637881529,-122.409092306768,27.438681053929
1567043301.43028,37.7999665007741,-122.409092899134,27.4202410010621
1567043301.48373,37.7999691814422,-122.40909345641,27.407792923972
1567043301.53718,37.799971817135,-122.409093967255,27.4010458216071
1567043301.61237,37.7999769976562,-122.4090950845,27.388288019225
1567043301.66582,37.7999795880295,-122.409095631831,27.3823580089957
1567043301.71922,37.799982179062,-122.409096174255,27.3728958712891
1567043301.77285,37.7999847929995,-122.409096713656,27.3579596532509
1567043301.8261,37.7999874201422,-122.409097295982,27.3402258958668
